Student ID,Department,Programme,Book ID,Book Category,Issue Date,Return Date,Entry Time,Exit Time,Not Returned,Borrow_Days,Month,Year,Day_Name
COM21199,Commerce,M.Com,B00382,Chemistry,2025-01-25,2025-02-11,14:46,17:00,False,17.0,1,2025,Saturday
PHB20135,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00265,Electronics,2026-03-04,,09:46,11:15,True,,3,2026,Wednesday
ASP21252,Assamese,Ph.D. in Assamese,B00442,Humanities,2025-12-07,2025-12-29,11:30,16:02,False,22.0,12,2025,Sunday
PHI21296,Physics,Integrated M. Sc. in Physics,B00004,Fiction,2025-08-05,2025-09-01,16:44,19:30,False,27.0,8,2025,Tuesday
EGI21128,English,Integrated M.A. in English,B00496,Fiction,2026-04-12,,12:48,17:00,True,,4,2026,Sunday
BAT21240,Business Administration,Master of Tourism & Travel Management,B00292,Mechanical,2025-12-01,2025-12-22,18:01,19:30,False,21.0,12,2025,Monday
BAM23203,Business Administration,Certificate in NSE Academy Certified Capital Market,B00288,Fiction,2025-06-22,2025-07-09,16:16,17:00,False,17.0,6,2025,Sunday
COM21199,Commerce,M.Com,B00267,Mechanical,2024-11-05,2024-12-01,09:00,09:57,False,26.0,11,2024,Tuesday
MSM25034,Mathematical Sciences,M. Sc. in Mathematics,B00382,Chemistry,2026-01-28,2026-02-10,16:21,19:30,False,13.0,1,2026,Wednesday
MBM20055,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00235,Fiction,2025-01-16,2025-01-19,11:55,13:23,False,3.0,1,2025,Thursday
MEM20030,Mechanical Engineering,M. Tech in Mechanical Engineering,B00108,Fiction,2024-08-25,2024-09-10,10:34,14:50,False,16.0,8,2024,Sunday
MSP23101,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00472,Computer Science,2026-01-30,,16:32,19:30,True,,1,2026,Friday
FLB25040,Linguistics and Language Technology,BA in Chinese,B00174,Electronics,2025-12-15,,18:57,19:30,True,,12,2025,Monday
EGI20227,English,Integrated M.A. in English,B00045,Computer Science,2024-08-02,2024-08-03,13:57,17:34,False,1.0,8,2024,Friday
MBM21295,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00075,Fiction,2024-05-02,,12:07,15:21,True,,5,2024,Thursday
MBI25169,Molecular Biology & Biotechnology,Integrated M.Sc. Life Science,B00483,Mechanical,2026-02-14,2026-03-05,10:09,10:55,False,19.0,2,2026,Saturday
EGI25291,English,Integrated M.A. in English,B00362,Management,2025-11-18,2025-11-20,09:32,10:24,False,2.0,11,2025,Tuesday
CSB23007,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00052,Humanities,2026-04-19,,15:50,17:00,True,,4,2026,Sunday
HIM23265,Hindi,M. A. in Hindi,B00140,Mechanical,2025-08-10,2025-08-22,12:57,17:00,False,12.0,8,2025,Sunday
SOM22247,Sociology,M.A. in Sociology,B00070,Electronics,2024-09-22,2024-09-24,14:28,15:27,False,2.0,9,2024,Sunday
PHP21098,Physics,Ph.D. in Physics,B00309,Chemistry,2025-08-03,2025-08-13,10:37,13:19,False,10.0,8,2025,Sunday
COP20232,Commerce,Ph.D. in Commerce,B00328,Humanities,2025-09-09,2025-09-27,15:57,19:23,False,18.0,9,2025,Tuesday
MCM21154,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00133,Chemistry,2026-03-30,2026-04-21,12:04,18:01,False,22.0,3,2026,Monday
ECB24212,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00177,Physics,2025-11-30,2025-12-28,15:19,17:00,False,28.0,11,2025,Sunday
MSP23143,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00468,Mechanical,2024-07-19,2024-07-29,12:44,18:34,False,10.0,7,2024,Friday
MSB22082,Mathematical Sciences,Integrated B.Sc.B.Ed. (Mathematics Major),B00475,Mechanical,2025-09-18,2025-09-22,18:17,19:30,False,4.0,9,2025,Thursday
MCP25085,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00189,Mechanical,2025-11-07,,13:20,18:24,True,,11,2025,Friday
LLP24138,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00065,Fiction,2024-11-14,2024-12-05,11:15,14:37,False,21.0,11,2024,Thursday
ASP21252,Assamese,Ph.D. in Assamese,B00378,Physics,2024-11-17,2024-11-23,15:23,16:21,False,6.0,11,2024,Sunday
FEB21091,Food Engineering & Technology,B. Tech. in Food Engineering and Technology,B00206,Management,2025-05-14,2025-05-23,14:16,16:41,False,9.0,5,2025,Wednesday
MEB23025,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00145,Electronics,2025-06-19,2025-07-16,12:27,14:32,False,27.0,6,2025,Thursday
EDM23228,Education,M. A. in Education,B00210,Computer Science,2024-12-29,2025-01-07,13:50,16:48,False,9.0,12,2024,Sunday
MBM21295,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00059,Humanities,2024-12-10,2024-12-28,13:39,19:19,False,18.0,12,2024,Tuesday
EDM20146,Education,M. A. in Education,B00051,Mechanical,2024-09-15,2024-09-30,15:41,17:00,False,15.0,9,2024,Sunday
EDT21061,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00332,Mathematics,2024-10-10,,15:55,19:30,True,,10,2024,Thursday
EDM20146,Education,M. A. in Education,B00060,Computer Science,2024-07-21,2024-08-02,13:19,14:07,False,12.0,7,2024,Sunday
MEM20030,Mechanical Engineering,M. Tech in Mechanical Engineering,B00091,Physics,2025-09-13,2025-09-17,10:35,16:28,False,4.0,9,2025,Saturday
FET22176,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00463,Humanities,2025-07-23,2025-08-08,10:27,12:01,False,16.0,7,2025,Wednesday
LAM21261,Law,LLM,B00024,Mechanical,2024-09-03,,11:53,14:29,True,,9,2024,Tuesday
LLP22160,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00367,Humanities,2025-09-03,2025-09-05,13:37,14:45,False,2.0,9,2025,Wednesday
FEP22210,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00304,Mechanical,2025-12-03,2025-12-17,14:04,16:36,False,14.0,12,2025,Wednesday
APP22221,Applied Sciences,Ph.D. in Applied Sciences,B00066,Fiction,2024-07-26,2024-08-08,18:43,19:30,False,13.0,7,2024,Friday
DEP25068,Design,Ph.D. in Design,B00298,Chemistry,2026-02-12,2026-02-25,11:28,16:18,False,13.0,2,2026,Thursday
MBP25018,Molecular Biology & Biotechnology,Ph.D. in Molecular Biology & Biotechnology,B00181,Chemistry,2025-10-30,2025-11-26,09:35,13:14,False,27.0,10,2025,Thursday
WSM24107,Women Study,M. A. in Women Studies,B00191,Physics,2026-03-24,,18:49,19:30,True,,3,2026,Tuesday
DEM20237,Design,Master of Design,B00311,Chemistry,2024-07-10,2024-07-11,12:16,13:56,False,1.0,7,2024,Wednesday
EDP22021,Education,Ph.D. in Education,B00267,Mechanical,2025-05-19,2025-06-12,14:53,17:14,False,24.0,5,2025,Monday
FLB25040,Linguistics and Language Technology,BA in Chinese,B00433,Management,2026-01-24,2026-01-31,13:27,17:00,False,7.0,1,2026,Saturday
FET21065,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00330,Management,2024-06-04,,16:01,19:30,True,,6,2024,Tuesday
LAM21134,Law,LLM,B00098,Physics,2024-05-05,,11:01,12:39,True,,5,2024,Sunday
MBM23112,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00335,Management,2024-07-16,2024-08-01,18:27,19:30,False,16.0,7,2024,Tuesday
MSI23124,Mathematical Sciences,Integrated M. Sc. in Mathematics,B00347,Fiction,2024-08-13,2024-09-04,11:47,17:20,False,22.0,8,2024,Tuesday
CHM21072,Chemical Sciences,M. Sc. in Chemistry,B00478,Mechanical,2026-01-20,2026-02-15,15:01,19:30,False,26.0,1,2026,Tuesday
EGI25291,English,Integrated M.A. in English,B00360,Mathematics,2026-02-08,2026-02-10,16:07,17:00,False,2.0,2,2026,Sunday
HIM23265,Hindi,M. A. in Hindi,B00186,Humanities,2026-04-02,2026-04-28,13:34,15:30,False,26.0,4,2026,Thursday
ENP21248,Energy,Ph.D. in Energy,B00075,Fiction,2025-08-21,,09:23,14:16,True,,8,2025,Thursday
HIM25157,Hindi,M. A. in Hindi,B00157,Chemistry,2025-08-06,2025-08-13,11:56,17:17,False,7.0,8,2025,Wednesday
ECD20027,Electronics & Communication Engineering,M. Tech in Bioelectronics,B00211,Fiction,2025-10-06,2025-10-24,12:03,12:53,False,18.0,10,2025,Monday
COI22029,Commerce,Integrated M. Com.,B00178,Mechanical,2024-10-22,2024-10-29,18:31,19:30,False,7.0,10,2024,Tuesday
CHB22102,Chemical Sciences,Integrated B.Sc.B.Ed. (Chemistry Major),B00329,Chemistry,2024-11-20,2024-11-24,18:48,19:30,False,4.0,11,2024,Wednesday
EGE25196,English,M. A. in English,B00181,Chemistry,2025-09-03,2025-09-12,15:25,19:04,False,9.0,9,2025,Wednesday
EDT21171,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00034,Mathematics,2025-10-15,2025-11-02,15:09,17:19,False,18.0,10,2025,Wednesday
CEM24249,Civil Engineering,M. Tech. in Civil Engineering,B00085,Fiction,2025-06-02,2025-06-15,14:25,15:35,False,13.0,6,2025,Monday
FEB21218,Food Engineering & Technology,B. Tech. in Food Engineering and Technology,B00058,Physics,2024-10-04,2024-10-12,15:13,15:49,False,8.0,10,2024,Friday
MSM23217,Mathematical Sciences,M. Sc. in Mathematics,B00431,Fiction,2025-01-18,2025-02-15,15:38,17:00,False,28.0,1,2025,Saturday
COM21199,Commerce,M.Com,B00299,Computer Science,2024-09-24,2024-09-28,10:57,13:00,False,4.0,9,2024,Tuesday
CEP23060,Civil Engineering,Ph.D. in Civil Engineering,B00361,Fiction,2025-06-19,2025-06-27,09:51,12:49,False,8.0,6,2025,Thursday
DEB24073,Design,B. Des.,B00322,Fiction,2024-08-31,2024-09-16,14:34,17:00,False,16.0,8,2024,Saturday
MCP24197,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00459,Mechanical,2025-04-28,2025-05-14,18:26,19:30,False,16.0,4,2025,Monday
CHM21297,Chemical Sciences,M. Sc. in Chemistry,B00406,Humanities,2025-05-29,2025-05-31,11:20,16:28,False,2.0,5,2025,Thursday
HIM23284,Hindi,M. A. in Hindi,B00478,Mechanical,2024-07-03,,18:53,19:30,True,,7,2024,Wednesday
BAM21104,Business Administration,Master of Business Administration,B00277,Chemistry,2025-07-20,2025-08-07,11:24,15:09,False,18.0,7,2025,Sunday
EGE21016,English,M. A. in English,B00393,Fiction,2025-10-11,2025-10-25,13:02,14:34,False,14.0,10,2025,Saturday
MCP24263,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00119,Management,2025-12-09,2025-12-18,13:16,17:48,False,9.0,12,2025,Tuesday
MBM20055,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00235,Fiction,2024-11-27,2024-12-17,13:05,17:11,False,20.0,11,2024,Wednesday
MSM25132,Mathematical Sciences,M. Sc. in Mathematics,B00175,Electronics,2025-11-12,2025-12-03,15:46,17:38,False,21.0,11,2025,Wednesday
COP25080,Commerce,Ph.D. in Commerce,B00149,Mathematics,2026-04-04,2026-04-08,10:57,15:08,False,4.0,4,2026,Saturday
FEP22187,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00265,Electronics,2025-12-28,2025-12-30,10:42,13:28,False,2.0,12,2025,Sunday
SWM20215,Social Work,M. A. in Social Work,B00226,Physics,2024-10-08,2024-10-31,13:47,19:30,False,23.0,10,2024,Tuesday
PHB20135,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00220,Chemistry,2025-07-17,2025-07-18,09:04,12:45,False,1.0,7,2025,Thursday
LAM22183,Law,LLM,B00292,Mechanical,2025-05-07,,17:49,19:20,True,,5,2025,Wednesday
HIM23265,Hindi,M. A. in Hindi,B00479,Mathematics,2024-07-23,2024-08-02,15:55,16:35,False,10.0,7,2024,Tuesday
LLP24138,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00095,Chemistry,2026-02-20,2026-02-28,13:26,15:38,False,8.0,2,2026,Friday
CHM25229,Chemical Sciences,M. Sc. in Chemistry,B00274,Fiction,2025-08-11,2025-08-29,13:19,14:07,False,18.0,8,2025,Monday
ECS21002,Electronics & Communication Engineering,M. Tech. in Semiconductor Technology,B00482,Mathematics,2025-03-22,,15:57,17:00,True,,3,2025,Saturday
SWM22113,Social Work,M. A. in Social Work,B00377,Management,2026-02-05,2026-02-21,12:24,13:49,False,16.0,2,2026,Thursday
MSM25174,Mathematical Sciences,M. Sc. in Mathematics,B00134,Chemistry,2026-03-22,2026-03-29,16:29,17:00,False,7.0,3,2026,Sunday
BAM23203,Business Administration,Certificate in NSE Academy Certified Capital Market,B00135,Physics,2025-01-15,2025-01-21,18:55,19:30,False,6.0,1,2025,Wednesday
ASM22126,Assamese,M.A. in Assamese,B00387,Computer Science,2024-09-03,2024-10-01,17:48,19:30,False,28.0,9,2024,Tuesday
ECB21078,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00474,Chemistry,2025-03-28,2025-04-06,16:00,17:08,False,9.0,3,2025,Friday
SOP24139,Sociology,Ph.D. in Sociology,B00408,Mathematics,2024-08-21,2024-08-26,18:44,19:30,False,5.0,8,2024,Wednesday
FET21065,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00406,Humanities,2026-01-28,,10:43,11:15,True,,1,2026,Wednesday
CST23233,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00242,Electronics,2025-12-29,2026-01-17,16:09,19:30,False,19.0,12,2025,Monday
PHB24049,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00268,Management,2026-04-01,2026-04-05,11:48,16:10,False,4.0,4,2026,Wednesday
EEP23054,Electrical Engineering,Ph.D. in Electrical Engineering,B00417,Management,2024-08-16,2024-08-18,13:45,17:40,False,2.0,8,2024,Friday
EEP24275,Electrical Engineering,Ph.D. in Electrical Engineering,B00256,Electronics,2025-05-06,2025-05-20,14:20,15:56,False,14.0,5,2025,Tuesday
COM21010,Commerce,M.Com,B00431,Fiction,2025-04-09,2025-04-26,17:36,19:30,False,17.0,4,2025,Wednesday
EEB21062,Electrical Engineering,B. Tech. in Electrical Engineering,B00332,Mathematics,2025-11-16,2025-12-08,12:46,14:30,False,22.0,11,2025,Sunday
CHI23129,Chemical Sciences,Integrated M.Sc. in Chemistry,B00192,Electronics,2024-06-12,2024-07-04,13:40,15:54,False,22.0,6,2024,Wednesday
CTM21260,Cultural Studies,M.A. in Cultural Studies,B00066,Fiction,2024-07-05,2024-07-26,13:24,14:39,False,21.0,7,2024,Friday
LLP24138,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00032,Mathematics,2025-11-09,2025-11-28,11:39,15:25,False,19.0,11,2025,Sunday
MEP23097,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00102,Physics,2025-06-12,2025-06-27,09:52,11:49,False,15.0,6,2025,Thursday
EGL24207,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00121,Chemistry,2024-12-29,2025-01-04,13:34,17:00,False,6.0,12,2024,Sunday
DEM20292,Design,Master of Design,B00165,Mechanical,2025-03-24,2025-03-28,13:32,17:38,False,4.0,3,2025,Monday
HIM23284,Hindi,M. A. in Hindi,B00347,Fiction,2024-07-04,2024-07-25,13:47,18:21,False,21.0,7,2024,Thursday
EDP25001,Education,Ph.D. in Education,B00363,Fiction,2026-03-17,,15:46,16:56,True,,3,2026,Tuesday
ECD21286,Electronics & Communication Engineering,M. Tech in Bioelectronics,B00369,Humanities,2026-01-13,2026-01-26,16:48,19:30,False,13.0,1,2026,Tuesday
EDM22035,Education,M. A. in Education,B00320,Computer Science,2024-06-17,2024-06-20,09:17,11:55,False,3.0,6,2024,Monday
ECB21078,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00173,Computer Science,2026-02-18,2026-03-01,15:10,16:25,False,11.0,2,2026,Wednesday
EDP22021,Education,Ph.D. in Education,B00104,Electronics,2026-04-19,,10:12,14:52,True,,4,2026,Sunday
FET24012,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00145,Electronics,2025-08-24,2025-08-26,12:43,14:53,False,2.0,8,2025,Sunday
MEP24211,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00213,Humanities,2025-01-09,2025-02-07,11:45,13:19,False,29.0,1,2025,Thursday
MSM23266,Mathematical Sciences,M. Sc. in Mathematics,B00088,Management,2024-12-29,2025-01-20,11:18,17:00,False,22.0,12,2024,Sunday
COM21199,Commerce,M.Com,B00275,Electronics,2026-03-30,2026-04-08,14:46,19:30,False,9.0,3,2026,Monday
EGI21128,English,Integrated M.A. in English,B00354,Chemistry,2024-05-02,2024-05-30,14:18,15:33,False,28.0,5,2024,Thursday
SWP25236,Social Work,Ph.D. in Social Work,B00266,Electronics,2026-04-14,,11:12,13:33,True,,4,2026,Tuesday
MEB22279,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00331,Electronics,2026-02-20,2026-02-28,13:49,14:51,False,8.0,2,2026,Friday
PHM24028,Physics,M. Sc. in Physics,B00414,Chemistry,2025-10-08,2025-10-25,09:56,12:39,False,17.0,10,2025,Wednesday
HIM24226,Hindi,M. A. in Hindi,B00021,Fiction,2025-04-01,2025-04-28,09:09,10:37,False,27.0,4,2025,Tuesday
SWP25039,Social Work,Ph.D. in Social Work,B00214,Physics,2026-04-03,2026-04-07,15:21,19:16,False,4.0,4,2026,Friday
EDT20274,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00241,Electronics,2026-02-11,2026-02-13,14:08,19:22,False,2.0,2,2026,Wednesday
FEB23015,Food Engineering & Technology,B. Tech. in Food Engineering and Technology,B00040,Mechanical,2025-04-08,2025-05-06,10:47,11:50,False,28.0,4,2025,Tuesday
EEP23054,Electrical Engineering,Ph.D. in Electrical Engineering,B00316,Management,2025-03-27,2025-04-02,09:59,10:48,False,6.0,3,2025,Thursday
BAP21036,Business Administration,Ph.D. in Business Administration,B00086,Management,2024-06-03,2024-06-04,09:40,13:18,False,1.0,6,2024,Monday
CEP23060,Civil Engineering,Ph.D. in Civil Engineering,B00121,Chemistry,2026-04-03,,12:30,14:13,True,,4,2026,Friday
FEB23015,Food Engineering & Technology,B. Tech. in Food Engineering and Technology,B00197,Humanities,2024-08-15,2024-08-22,17:46,18:21,False,7.0,8,2024,Thursday
CHI24009,Chemical Sciences,Integrated M.Sc. in Chemistry,B00151,Mechanical,2025-10-18,2025-11-06,16:24,17:00,False,19.0,10,2025,Saturday
MSP23101,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00374,Computer Science,2025-10-26,2025-10-29,10:11,15:57,False,3.0,10,2025,Sunday
ESE25156,Environmental Sciences,M. Sc. in Environmental Science,B00147,Fiction,2026-04-05,2026-04-30,15:21,17:00,False,25.0,4,2026,Sunday
CSB20120,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00181,Chemistry,2025-04-22,2025-05-06,11:03,16:50,False,14.0,4,2025,Tuesday
LAM21134,Law,LLM,B00083,Electronics,2026-01-25,,10:11,15:47,True,,1,2026,Sunday
EGL25294,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00369,Humanities,2025-11-30,2025-12-05,14:24,17:00,False,5.0,11,2025,Sunday
ESE25156,Environmental Sciences,M. Sc. in Environmental Science,B00144,Computer Science,2026-04-03,2026-04-17,12:04,14:47,False,14.0,4,2026,Friday
CST21283,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00251,Chemistry,2025-08-03,2025-08-19,13:49,17:00,False,16.0,8,2025,Sunday
EDE22079,Education,M. Ed.,B00435,Mechanical,2025-09-20,2025-10-06,15:23,16:57,False,16.0,9,2025,Saturday
MBI25169,Molecular Biology & Biotechnology,Integrated M.Sc. Life Science,B00316,Management,2025-08-31,2025-09-10,12:18,14:21,False,10.0,8,2025,Sunday
ENP21248,Energy,Ph.D. in Energy,B00211,Fiction,2024-09-25,2024-10-07,12:45,16:43,False,12.0,9,2024,Wednesday
ENP21248,Energy,Ph.D. in Energy,B00042,Fiction,2025-03-29,,13:20,15:50,True,,3,2025,Saturday
EEB20185,Electrical Engineering,B. Tech. in Electrical Engineering,B00092,Mechanical,2025-12-01,,12:17,13:29,True,,12,2025,Monday
WSM24074,Women Study,M. A. in Women Studies,B00365,Physics,2025-06-20,2025-07-18,16:26,19:30,False,28.0,6,2025,Friday
FEB21218,Food Engineering & Technology,B. Tech. in Food Engineering and Technology,B00336,Humanities,2025-12-01,2025-12-15,14:47,17:33,False,14.0,12,2025,Monday
MSB20270,Mathematical Sciences,Integrated B.Sc.B.Ed. (Mathematics Major),B00141,Mathematics,2025-03-02,2025-03-31,16:04,17:00,False,29.0,3,2025,Sunday
APP25127,Applied Sciences,Ph.D. in Applied Sciences,B00141,Mathematics,2026-03-02,2026-03-16,14:22,17:36,False,14.0,3,2026,Monday
PHP20109,Physics,Ph.D. in Physics,B00039,Fiction,2025-02-16,2025-02-18,11:00,15:16,False,2.0,2,2025,Sunday
DEB24073,Design,B. Des.,B00292,Mechanical,2025-08-12,,18:42,19:30,True,,8,2025,Tuesday
DEP25141,Design,Ph.D. in Design,B00303,Physics,2025-10-17,2025-11-02,10:27,11:29,False,16.0,10,2025,Friday
MBP20008,Molecular Biology & Biotechnology,Ph.D. in Molecular Biology & Biotechnology,B00109,Electronics,2024-09-26,2024-10-25,11:05,15:26,False,29.0,9,2024,Thursday
HIM21235,Hindi,M. A. in Hindi,B00059,Humanities,2024-09-24,2024-09-27,11:30,15:42,False,3.0,9,2024,Tuesday
ESE20145,Environmental Sciences,M. Sc. in Environmental Science,B00025,Management,2025-07-05,2025-07-16,10:51,11:32,False,11.0,7,2025,Saturday
ESE20145,Environmental Sciences,M. Sc. in Environmental Science,B00349,Humanities,2025-05-19,2025-06-12,13:10,16:52,False,24.0,5,2025,Monday
FLB24087,Linguistics and Language Technology,BA in Chinese,B00105,Fiction,2026-04-12,2026-04-20,11:04,15:42,False,8.0,4,2026,Sunday
BAT23190,Business Administration,Master of Tourism & Travel Management,B00063,Humanities,2026-01-15,,09:11,14:14,True,,1,2026,Thursday
DEP20077,Design,Ph.D. in Design,B00338,Mathematics,2025-08-09,2025-08-30,13:54,15:26,False,21.0,8,2025,Saturday
EGL25294,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00485,Electronics,2026-02-26,2026-03-11,12:58,17:48,False,13.0,2,2026,Thursday
CTP25195,Cultural Studies,Ph.D. in Cultural Studies,B00348,Mechanical,2025-08-30,2025-09-05,11:24,14:04,False,6.0,8,2025,Saturday
MSM23266,Mathematical Sciences,M. Sc. in Mathematics,B00053,Management,2026-02-28,2026-03-17,14:02,17:00,False,17.0,2,2026,Saturday
LLP24138,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00190,Humanities,2024-08-02,2024-08-13,09:13,13:54,False,11.0,8,2024,Friday
EGI23267,English,Integrated M.A. in English,B00248,Mathematics,2025-12-11,2025-12-22,17:43,19:30,False,11.0,12,2025,Thursday
DEP20077,Design,Ph.D. in Design,B00017,Mathematics,2025-01-31,2025-02-15,16:59,18:05,False,15.0,1,2025,Friday
CHI23129,Chemical Sciences,Integrated M.Sc. in Chemistry,B00041,Humanities,2024-11-11,,09:23,13:36,True,,11,2024,Monday
ECB21148,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00028,Humanities,2025-01-03,2025-01-16,12:11,17:13,False,13.0,1,2025,Friday
SWM20215,Social Work,M. A. in Social Work,B00362,Management,2026-02-13,2026-03-11,12:13,17:23,False,26.0,2,2026,Friday
CHM25229,Chemical Sciences,M. Sc. in Chemistry,B00127,Mechanical,2025-10-28,2025-11-24,15:19,18:03,False,27.0,10,2025,Tuesday
DEP25100,Design,Ph.D. in Design,B00427,Mathematics,2025-11-04,2025-11-15,16:38,19:30,False,11.0,11,2025,Tuesday
MSP21033,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00368,Humanities,2024-05-14,2024-06-10,12:59,15:47,False,27.0,5,2024,Tuesday
PHB25103,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00255,Computer Science,2025-08-28,2025-08-29,16:23,19:30,False,1.0,8,2025,Thursday
CTM21260,Cultural Studies,M.A. in Cultural Studies,B00021,Fiction,2025-01-18,2025-02-12,15:37,17:00,False,25.0,1,2025,Saturday
COP25080,Commerce,Ph.D. in Commerce,B00085,Fiction,2025-12-26,2026-01-24,14:56,19:30,False,29.0,12,2025,Friday
CHB25241,Chemical Sciences,Integrated B.Sc.B.Ed. (Chemistry Major),B00219,Humanities,2025-08-20,2025-09-18,16:07,19:30,False,29.0,8,2025,Wednesday
CHP24058,Chemical Sciences,Ph.D. in Chemical Sciences,B00101,Mathematics,2024-08-20,,13:26,18:03,True,,8,2024,Tuesday
EGL24207,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00410,Management,2026-01-08,2026-01-27,10:35,15:36,False,19.0,1,2026,Thursday
PHM22192,Physics,M. Sc. in Physics,B00449,Physics,2024-10-09,,14:03,15:30,True,,10,2024,Wednesday
EEM24293,Electrical Engineering,M. Tech in Electrical Engineering,B00299,Computer Science,2025-11-28,2025-12-02,15:30,17:11,False,4.0,11,2025,Friday
DEP25068,Design,Ph.D. in Design,B00122,Chemistry,2025-11-04,2025-12-04,14:31,16:58,False,30.0,11,2025,Tuesday
EDM22035,Education,M. A. in Education,B00288,Fiction,2026-02-23,2026-03-08,14:53,19:30,False,13.0,2,2026,Monday
CHP20204,Chemical Sciences,Ph.D. in Chemical Sciences,B00087,Mechanical,2025-06-27,2025-07-19,09:06,10:33,False,22.0,6,2025,Friday
CTM23013,Cultural Studies,M.A. in Cultural Studies,B00454,Electronics,2024-06-04,2024-06-11,12:26,18:19,False,7.0,6,2024,Tuesday
BAM23203,Business Administration,Certificate in NSE Academy Certified Capital Market,B00207,Humanities,2026-04-08,,13:42,14:26,True,,4,2026,Wednesday
SOP23076,Sociology,Ph.D. in Sociology,B00407,Humanities,2024-10-25,2024-10-29,11:35,12:15,False,4.0,10,2024,Friday
EDP22088,Education,Ph.D. in Education,B00476,Chemistry,2026-02-26,2026-03-08,13:28,18:56,False,10.0,2,2026,Thursday
SOP23076,Sociology,Ph.D. in Sociology,B00278,Mechanical,2024-06-02,,10:23,13:44,True,,6,2024,Sunday
EGP22209,English,Ph.D. in English,B00485,Electronics,2025-12-09,2025-12-20,09:41,11:25,False,11.0,12,2025,Tuesday
EDM20146,Education,M. A. in Education,B00022,Physics,2024-10-31,2024-11-15,15:29,17:03,False,15.0,10,2024,Thursday
FET22176,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00268,Management,2025-04-15,2025-04-16,11:50,14:34,False,1.0,4,2025,Tuesday
MCM21154,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00339,Physics,2025-04-26,2025-05-25,11:54,13:30,False,29.0,4,2025,Saturday
DEP25100,Design,Ph.D. in Design,B00149,Mathematics,2026-03-03,2026-03-22,18:28,19:30,False,19.0,3,2026,Tuesday
PHI24020,Physics,Integrated M. Sc. in Physics,B00128,Computer Science,2024-12-08,2024-12-25,10:14,15:46,False,17.0,12,2024,Sunday
CTM25234,Cultural Studies,M.A. in Cultural Studies,B00039,Fiction,2025-09-06,2025-09-07,15:16,17:00,False,1.0,9,2025,Saturday
ESP21287,Environmental Sciences,Ph.D. in Environmental Sciences,B00269,Mathematics,2025-02-26,2025-03-28,10:23,11:57,False,30.0,2,2025,Wednesday
